,review_10,review_9or10,review_scores_value,superhost,host_days,host_days,response_rate,host_listings_count,host_verifications,host_pic,id_verified,neighbourhood_cleansed,borough,property_type,room_type,accommodates,bathrooms,bedrooms,beds,real_bed,amenities,price,sec_dep,cleaning_fee,extra_people,guests_included,minimum_nights,maximum_nights,number_of_reviews,instant_bookable,business_travel_ready,cancellation_policy,lat,lon,galleries,rats
10285,0,1,9,0,2116.0,2116.0,100,2.0,4,1,1,Williamsburg,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,13,90,0.0,25.0,0,2,2,1125,155,1,0,strict_14_with_grace_period,40.71072,-73.96143,12,8434
10286,1,1,10,1,2640.0,2640.0,100,1.0,4,1,1,Upper East Side,Manhattan,Apartment,Private room,1,1.0,1.0,1.0,1,30,84,150.0,50.0,0,1,3,29,158,0,0,strict_14_with_grace_period,40.77194,-73.94773,23,4175
10287,1,1,10,1,2578.0,2578.0,100,2.0,9,1,1,Bushwick,Brooklyn,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,35,108,249.0,65.0,15,2,3,29,246,0,0,strict_14_with_grace_period,40.69587,-73.9096,1,18953
10288,1,1,10,0,2103.0,2103.0,100,1.0,5,1,0,Prospect-Lefferts Gardens,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,13,55,0.0,80.0,25,1,4,1125,4,1,0,strict_14_with_grace_period,40.6574,-73.96174,2,3552
10289,0,1,9,1,2100.0,2100.0,100,1.0,4,1,1,Long Island City,Queens,Apartment,Entire home/apt,4,2.0,2.0,3.0,1,33,395,850.0,120.0,95,4,7,1125,55,0,0,strict_14_with_grace_period,40.74263,-73.95594,6,3634
10290,0,0,8,0,2101.0,2101.0,80,2.0,7,1,0,Midtown,Manhattan,Apartment,Entire home/apt,6,2.0,2.0,2.0,1,26,445,700.0,125.0,20,4,1,1125,87,0,0,strict_14_with_grace_period,40.75879,-73.96413,69,1100
10291,1,1,10,0,2100.0,2100.0,100,1.0,4,1,1,Upper West Side,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,31,145,0.0,100.0,0,2,14,120,22,0,0,flexible,40.79732,-73.97259,4,10087
10292,1,1,10,1,2206.0,2206.0,90,5.0,5,1,1,Lower East Side,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,11,340,380.0,125.0,100,1,5,1125,8,0,0,moderate,40.71397,-73.98357,20,11023
10293,0,1,9,1,2787.0,2787.0,80,2.0,4,1,1,East Village,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,26,140,500.0,150.0,0,1,30,120,86,0,0,strict_14_with_grace_period,40.7262,-73.98945,19,6868
10294,1,1,10,1,2206.0,2206.0,90,5.0,5,1,1,Lower East Side,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,13,380,250.0,120.0,0,1,5,1125,4,0,0,flexible,40.71475,-73.98388,20,11023
10295,0,1,9,0,2254.0,2254.0,100,1.0,6,1,1,Nolita,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,27,145,0.0,50.0,15,1,2,1125,54,0,0,moderate,40.72276,-73.99499,68,3308
10296,1,1,10,0,2119.0,2119.0,100,1.0,6,1,0,Harlem,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,28,70,0.0,75.0,10,1,30,365,19,1,0,moderate,40.8066,-73.95191,2,5215
10297,1,1,10,0,3018.0,3018.0,100,1.0,7,1,1,Bushwick,Brooklyn,Loft,Entire home/apt,2,1.0,1.0,1.0,1,26,127,0.0,100.0,15,3,3,27,27,1,0,moderate,40.69728,-73.93066,3,22526
10298,0,1,9,0,2342.0,2342.0,100,6.0,9,1,1,Theater District,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,24,129,250.0,150.0,0,1,30,90,16,0,0,strict_14_with_grace_period,40.76084,-73.98367,49,2613
10299,1,1,10,0,2135.0,2135.0,100,1.0,4,1,1,Crown Heights,Brooklyn,Apartment,Private room,2,1.5,1.0,1.0,1,19,105,150.0,150.0,0,1,3,60,1,0,0,strict_14_with_grace_period,40.67901,-73.96237,1,9933
10300,1,1,10,0,2523.0,2523.0,100,1.0,7,1,1,Sunset Park,Brooklyn,Condominium,Private room,2,1.0,1.0,1.0,1,21,62,210.0,55.0,11,1,3,365,5,0,0,moderate,40.63747,-74.01153,1,833
10301,1,1,10,0,2504.0,2504.0,100,1.0,5,1,1,Harlem,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,24,88,400.0,85.0,15,1,2,60,25,0,0,strict_14_with_grace_period,40.82002,-73.9533,3,9233
10302,1,1,10,0,2677.0,2677.0,100,0.0,8,1,0,Cobble Hill,Brooklyn,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,12,69,700.0,60.0,0,1,15,120,3,0,0,strict_14_with_grace_period,40.68712,-73.99274,12,3870
10303,0,1,9,0,2235.0,2235.0,100,1.0,3,1,0,Hell's Kitchen,Manhattan,Apartment,Entire home/apt,7,1.0,2.0,4.0,1,23,109,150.0,60.0,35,3,1,1125,224,0,0,strict_14_with_grace_period,40.76518,-73.98746,49,2613
10304,1,1,10,1,2276.0,2276.0,100,1.0,5,1,1,Harlem,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,25,68,0.0,50.0,15,1,1,6,93,0,0,strict_14_with_grace_period,40.8235,-73.95144,3,9233
10305,0,1,9,0,2095.0,2095.0,100,1.0,4,1,1,Clinton Hill,Brooklyn,Townhouse,Entire home/apt,7,2.5,3.0,4.0,1,47,595,1000.0,300.0,50,6,5,1125,24,0,0,strict_14_with_grace_period,40.6842,-73.9636,1,9933
10306,1,1,10,0,2199.0,2199.0,100,1.0,6,1,1,Williamsburg,Brooklyn,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,24,125,0.0,100.0,25,1,12,1125,45,0,0,strict_14_with_grace_period,40.71075,-73.95676,12,8434
10307,1,1,10,0,2261.0,2261.0,70,1.0,5,1,1,Chelsea,Manhattan,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,18,275,1500.0,150.0,0,2,3,30,3,0,0,moderate,40.74311,-74.00718,102,4290
10308,1,1,10,0,2525.0,2525.0,100,1.0,5,1,1,Bushwick,Brooklyn,Apartment,Private room,2,1.0,1.0,2.0,1,12,36,200.0,60.0,8,1,1,1125,3,0,0,strict_14_with_grace_period,40.69304,-73.92079,3,22526
10309,0,1,9,0,2363.0,2363.0,100,1.0,4,1,1,Harlem,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,13,85,100.0,40.0,25,2,3,10,62,0,0,moderate,40.80546,-73.95221,2,5215
10310,1,1,10,0,2559.0,2559.0,100,2.0,6,1,1,Clinton Hill,Brooklyn,Apartment,Private room,1,1.0,1.0,1.0,1,23,75,1250.0,100.0,25,1,8,1125,12,0,0,strict_14_with_grace_period,40.68378,-73.96731,1,9933
10311,0,1,9,0,2087.0,2087.0,38,1.0,5,1,0,Midtown,Manhattan,Apartment,Entire home/apt,3,1.0,0.0,2.0,1,12,99,500.0,75.0,29,3,6,20,15,0,0,strict_14_with_grace_period,40.75529,-73.96897,69,1100
10312,1,1,10,0,2087.0,2087.0,100,1.0,6,1,1,Williamsburg,Brooklyn,Loft,Entire home/apt,4,1.0,2.0,2.0,1,25,100,0.0,125.0,0,1,20,89,8,0,0,strict_14_with_grace_period,40.70942,-73.94693,1,16550
10313,0,1,9,0,2087.0,2087.0,96,29.0,4,1,1,Upper East Side,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,20,103,1000.0,320.0,0,1,30,1125,7,0,0,strict_14_with_grace_period,40.77231,-73.95588,10,1178
10314,1,1,10,0,2087.0,2087.0,96,29.0,4,1,1,Upper East Side,Manhattan,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,22,145,1800.0,430.0,0,2,30,364,1,0,0,strict_14_with_grace_period,40.77265,-73.9574,10,1178
10315,0,0,8,0,2087.0,2087.0,96,29.0,4,1,1,Upper East Side,Manhattan,Apartment,Entire home/apt,3,1.0,2.0,2.0,1,23,128,1800.0,400.0,0,2,30,1125,6,0,0,strict_14_with_grace_period,40.77276,-73.95675,10,1178
10316,0,0,7,0,2087.0,2087.0,96,29.0,4,1,1,Upper East Side,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,23,117,1800.0,380.0,0,1,30,1125,6,0,0,strict_14_with_grace_period,40.77107,-73.95682,10,1178
10317,0,1,9,0,2195.0,2195.0,100,4.0,5,1,1,Borough Park,Brooklyn,House,Private room,1,1.0,1.0,1.0,1,19,31,0.0,15.0,0,1,1,1125,60,0,0,flexible,40.63081,-73.99638,1,833
10318,0,1,9,0,2083.0,2083.0,100,1.0,4,1,1,Bushwick,Brooklyn,Apartment,Private room,1,1.0,1.0,1.0,1,32,40,0.0,0.0,100,1,1,5,25,0,0,strict_14_with_grace_period,40.69616,-73.93201,3,22526
10319,1,1,10,0,2839.0,2839.0,90,1.0,3,1,0,Fort Greene,Brooklyn,Apartment,Entire home/apt,3,2.0,2.0,2.0,1,28,235,250.0,100.0,25,2,4,28,26,0,0,strict_14_with_grace_period,40.68914,-73.9776,2,8703
10320,1,1,10,0,2087.0,2087.0,96,29.0,4,1,1,Upper East Side,Manhattan,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,23,142,1800.0,430.0,0,2,30,1125,1,0,0,strict_14_with_grace_period,40.77278,-73.95753,10,1178
10321,0,1,9,0,2291.0,2291.0,100,1.0,6,1,1,Williamsburg,Brooklyn,Apartment,Entire home/apt,2,1.5,1.0,1.0,1,28,152,0.0,90.0,25,2,1,1125,358,0,0,strict_14_with_grace_period,40.71498,-73.96104,12,8434
10322,0,1,9,0,2082.0,2082.0,67,1.0,5,1,1,Hell's Kitchen,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,17,700,500.0,50.0,0,1,1,1125,5,0,0,strict_14_with_grace_period,40.76053,-73.99977,4,2527
10323,1,1,10,0,3606.0,3606.0,90,4.0,6,1,1,Williamsburg,Brooklyn,Apartment,Private room,1,1.0,1.0,1.0,1,28,79,0.0,40.0,0,1,22,250,23,1,0,strict_14_with_grace_period,40.71112,-73.96268,12,8434
10324,0,0,8,0,2562.0,2562.0,99,15.0,7,1,0,Flatbush,Brooklyn,Apartment,Private room,5,1.0,1.0,3.0,1,25,55,100.0,45.0,20,1,1,1125,172,1,0,strict_14_with_grace_period,40.65403,-73.95904,2,3552
10325,0,1,9,0,2728.0,2728.0,100,1.0,9,1,1,Gramercy,Manhattan,Condominium,Entire home/apt,2,1.0,1.0,1.0,1,20,200,1000.0,80.0,100,2,90,1125,38,0,0,strict_14_with_grace_period,40.73409,-73.98559,19,6868
10326,1,1,10,1,2361.0,2361.0,100,1.0,5,1,1,Two Bridges,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,14,100,200.0,35.0,15,1,4,1125,116,0,0,strict_14_with_grace_period,40.71226,-73.99416,20,11023
10327,0,1,9,0,2080.0,2080.0,100,1.0,4,1,1,Greenpoint,Brooklyn,Apartment,Entire home/apt,6,1.0,3.0,3.0,1,39,125,200.0,100.0,50,1,3,1125,34,0,0,strict_14_with_grace_period,40.73282,-73.9578,4,3727
10328,0,1,9,1,2428.0,2428.0,100,2.0,5,1,1,Upper East Side,Manhattan,Townhouse,Entire home/apt,10,5.0,5.0,5.0,1,24,2300,1000.0,150.0,50,10,3,30,33,0,0,strict_14_with_grace_period,40.76791,-73.96509,125,1492
10329,0,1,9,1,2079.0,2079.0,100,3.0,3,1,0,Bedford-Stuyvesant,Brooklyn,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,7,90,100.0,75.0,20,4,30,1125,62,0,0,moderate,40.68852,-73.93588,3,22526
10330,0,0,8,0,2612.0,2612.0,40,3.0,3,1,0,Greenpoint,Brooklyn,Apartment,Private room,1,1.0,1.0,1.0,1,8,56,0.0,0.0,25,1,28,365,9,0,0,moderate,40.72562,-73.94967,4,3727
10331,0,1,9,0,2079.0,2079.0,100,1.0,4,1,1,Rego Park,Queens,Apartment,Private room,1,1.0,1.0,1.0,1,16,55,0.0,0.0,0,1,2,14,15,0,0,flexible,40.72786,-73.86946,1,1013
10332,0,0,8,0,2465.0,2465.0,100,1.0,5,1,1,Williamsburg,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,28,69,100.0,40.0,15,1,5,30,6,0,0,strict_14_with_grace_period,40.70585,-73.92698,1,18953
10333,0,1,9,0,2114.0,2114.0,100,1.0,5,1,1,Bushwick,Brooklyn,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,24,100,0.0,70.0,10,2,1,1125,121,1,0,strict_14_with_grace_period,40.69987,-73.92552,1,18953
10334,0,1,9,0,2106.0,2106.0,90,1.0,6,1,0,Hell's Kitchen,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,19,84,100.0,39.0,39,1,5,1125,196,1,0,strict_14_with_grace_period,40.76152,-73.99109,49,2613
10335,1,1,10,0,3405.0,3405.0,100,1.0,4,1,1,Bay Ridge,Brooklyn,Apartment,Entire home/apt,1,1.0,0.0,1.0,0,35,53,0.0,60.0,15,1,20,1800,17,0,0,strict_14_with_grace_period,40.63465,-74.02366,1,362
10336,0,1,9,1,2078.0,2078.0,100,1.0,6,1,0,Upper West Side,Manhattan,Condominium,Private room,2,1.0,1.0,1.0,1,19,425,600.0,125.0,0,4,3,365,33,0,0,moderate,40.79512,-73.97092,4,10087
10337,0,1,9,0,2077.0,2077.0,100,1.0,4,1,1,Williamsburg,Brooklyn,Loft,Private room,1,1.0,1.0,1.0,1,28,60,0.0,40.0,20,1,2,31,38,1,0,moderate,40.71209,-73.95196,1,16550
10338,0,1,9,0,2134.0,2134.0,100,3.0,6,1,1,Midtown,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,22,140,100.0,40.0,0,1,7,1125,55,1,0,strict_14_with_grace_period,40.76419,-73.98018,49,2613
10339,1,1,10,1,2076.0,2076.0,100,1.0,5,1,1,Harlem,Manhattan,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,28,120,150.0,50.0,0,2,5,30,144,0,0,strict_14_with_grace_period,40.80494,-73.95638,2,5215
10340,0,1,9,0,2074.0,2074.0,100,2.0,6,1,1,Fort Greene,Brooklyn,Apartment,Entire home/apt,6,2.0,2.0,3.0,1,29,225,350.0,100.0,25,4,3,1125,104,1,0,moderate,40.69265,-73.97009,2,8703
10341,1,1,10,1,2074.0,2074.0,90,1.0,7,1,1,Washington Heights,Manhattan,Apartment,Private room,3,1.0,2.0,2.0,1,22,85,125.0,35.0,75,2,2,10,27,0,0,moderate,40.84203,-73.93985,1,7984
10342,0,1,9,0,2690.0,2690.0,73,8.0,4,1,1,Hell's Kitchen,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,27,99,750.0,100.0,20,2,30,1125,10,0,0,moderate,40.76479,-73.98455,49,2613
10343,0,1,9,1,2170.0,2170.0,90,1.0,5,1,1,Long Island City,Queens,Apartment,Private room,2,1.0,1.0,1.0,1,32,95,0.0,39.0,9,1,2,25,207,0,0,strict_14_with_grace_period,40.74332,-73.95426,6,3634
10344,1,1,10,1,2075.0,2075.0,100,3.0,4,1,1,Harlem,Manhattan,Townhouse,Private room,2,1.0,1.0,1.0,1,19,99,0.0,60.0,0,1,3,1125,92,0,0,moderate,40.8084,-73.95123,4,8624
10345,1,1,10,1,2075.0,2075.0,100,3.0,4,1,1,Harlem,Manhattan,Townhouse,Private room,1,1.0,1.0,1.0,1,33,85,0.0,50.0,0,1,3,1125,113,0,0,moderate,40.80697,-73.95203,4,8624
10346,1,1,10,0,2771.0,2771.0,50,1.0,5,1,1,Williamsburg,Brooklyn,Apartment,Private room,1,1.0,1.0,1.0,1,23,100,0.0,20.0,55,1,2,1125,5,0,0,moderate,40.71582,-73.96238,12,8434
10347,0,1,9,0,2599.0,2599.0,100,1.0,5,1,1,Red Hook,Brooklyn,Loft,Entire home/apt,5,1.0,2.0,1.0,1,33,200,5000.0,115.0,25,1,2,4,29,0,0,flexible,40.67795,-74.00747,2,1168
10348,0,1,9,0,2290.0,2290.0,100,2.0,7,1,1,Williamsburg,Brooklyn,Loft,Entire home/apt,7,1.0,3.0,6.0,1,40,200,2000.0,225.0,50,7,2,1125,144,0,0,strict_14_with_grace_period,40.70404,-73.93496,1,16550
10349,1,1,10,1,3475.0,3475.0,100,1.0,5,1,1,Astoria,Queens,Apartment,Private room,1,1.0,1.0,1.0,1,43,50,0.0,50.0,0,1,7,1125,42,0,0,strict_14_with_grace_period,40.7558,-73.92377,1,1499
10350,1,1,10,1,2069.0,2069.0,100,2.0,7,1,1,Bushwick,Brooklyn,Apartment,Entire home/apt,5,1.0,2.0,3.0,1,35,145,750.0,75.0,25,2,3,180,190,0,0,strict_14_with_grace_period,40.69686,-73.93042,3,22526
10351,1,1,10,0,2068.0,2068.0,100,1.0,5,1,1,Greenwich Village,Manhattan,Apartment,Entire home/apt,3,2.0,1.0,1.0,1,23,265,500.0,150.0,70,2,3,30,8,0,0,moderate,40.73085,-73.99421,19,6868
10352,1,1,10,0,2418.0,2418.0,100,1.0,8,1,0,Hell's Kitchen,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,26,200,500.0,150.0,0,1,4,10,41,0,0,strict_14_with_grace_period,40.7645,-73.99314,4,2527
10353,1,1,10,0,2789.0,2789.0,100,1.0,6,1,0,Williamsburg,Brooklyn,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,15,135,500.0,125.0,45,2,5,1125,35,0,0,strict_14_with_grace_period,40.71813,-73.95869,12,8434
10354,1,1,10,1,3043.0,3043.0,100,1.0,6,1,1,Lower East Side,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,30,95,0.0,25.0,10,1,2,12,283,0,0,moderate,40.71542,-73.98511,20,11023
10355,0,1,9,0,2087.0,2087.0,96,29.0,4,1,1,Upper East Side,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,22,117,1800.0,380.0,0,1,30,364,5,0,0,strict_14_with_grace_period,40.77249,-73.95756,10,1178
10356,0,1,9,1,2651.0,2651.0,100,3.0,7,1,1,Washington Heights,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,44,59,0.0,0.0,10,1,30,1125,66,1,0,strict_14_with_grace_period,40.84915,-73.93848,1,6342
10357,0,1,9,0,2104.0,2104.0,100,4.0,3,1,0,Chelsea,Manhattan,Apartment,Shared room,1,1.0,1.0,1.0,0,24,85,150.0,30.0,30,1,2,4,77,1,0,strict_14_with_grace_period,40.74389,-73.99835,102,4290
10358,1,1,10,0,2782.0,2782.0,70,3.0,5,1,1,East Village,Manhattan,Apartment,Private room,7,1.0,1.0,2.0,1,19,150,300.0,120.0,14,2,3,93,46,0,0,strict_14_with_grace_period,40.72278,-73.98497,11,12384
10359,0,1,9,0,2767.0,2767.0,100,1.0,7,1,1,Clinton Hill,Brooklyn,Apartment,Entire home/apt,3,1.0,1.0,0.0,1,21,142,400.0,110.0,0,1,15,65,8,0,0,strict_14_with_grace_period,40.68998,-73.96072,2,8703
10360,1,1,10,1,2832.0,2832.0,100,1.0,5,1,1,Upper West Side,Manhattan,Apartment,Shared room,1,1.0,1.0,1.0,1,11,70,100.0,25.0,0,1,1,1125,232,0,0,strict_14_with_grace_period,40.77024,-73.98746,49,2613
10361,0,1,9,1,3289.0,3289.0,100,1.0,6,1,1,Carroll Gardens,Brooklyn,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,40,150,500.0,100.0,65,2,3,30,62,0,0,strict_14_with_grace_period,40.68235,-74.00047,2,1168
10362,1,1,10,0,2061.0,2061.0,100,1.0,9,1,0,Boerum Hill,Brooklyn,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,26,160,500.0,200.0,15,2,7,31,8,1,0,strict_14_with_grace_period,40.68671,-73.98952,5,7366
10363,0,1,9,1,2357.0,2357.0,100,1.0,4,1,1,Chelsea,Manhattan,Apartment,Entire home/apt,3,1.0,0.0,2.0,1,35,218,250.0,60.0,0,1,6,365,63,0,0,moderate,40.74309,-73.99436,102,4290
10364,0,1,9,0,2515.0,2515.0,61,4.0,7,1,1,Nolita,Manhattan,Loft,Entire home/apt,4,1.0,2.0,2.0,1,30,430,499.0,159.0,39,3,1,212,32,0,0,strict_14_with_grace_period,40.72106,-73.99417,20,11023
10365,1,1,10,1,2731.0,2731.0,100,2.0,6,1,1,Williamsburg,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,32,79,0.0,35.0,50,1,3,36,141,0,0,strict_14_with_grace_period,40.71173,-73.94955,1,16550
10366,1,1,10,1,2061.0,2061.0,100,3.0,8,1,1,Chinatown,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,16,100,5000.0,0.0,50,1,7,1125,14,0,0,strict_14_with_grace_period,40.71418,-73.99295,20,11023
10367,0,1,9,0,2475.0,2475.0,100,1.0,10,1,0,West Village,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,33,300,0.0,100.0,0,1,5,1125,19,0,0,strict_14_with_grace_period,40.7339,-74.00177,68,3308
10368,0,0,8,0,2087.0,2087.0,96,29.0,4,1,1,Upper East Side,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,19,100,1000.0,320.0,0,1,30,364,5,0,0,strict_14_with_grace_period,40.77125,-73.95735,10,1178
10369,0,1,9,1,2423.0,2423.0,100,6.0,6,1,0,Washington Heights,Manhattan,Apartment,Private room,2,1.0,3.0,1.0,1,46,39,95.0,100.0,25,1,90,1100,19,0,0,strict_14_with_grace_period,40.83418,-73.94274,1,7984
10370,1,1,10,1,2058.0,2058.0,100,1.0,9,1,0,Midtown,Manhattan,Apartment,Entire home/apt,6,1.0,1.0,4.0,1,34,600,0.0,60.0,30,4,5,1125,15,1,0,flexible,40.76147,-73.9761,49,2613
10371,1,1,10,0,2435.0,2435.0,100,1.0,5,1,1,Chelsea,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,24,260,200.0,60.0,15,1,3,14,41,0,0,moderate,40.73946,-73.99881,102,4290
10372,1,1,10,0,2667.0,2667.0,100,1.0,10,1,0,Harlem,Manhattan,Apartment,Private room,1,1.0,1.0,1.0,1,24,52,500.0,35.0,0,1,14,35,1,1,0,strict_14_with_grace_period,40.80925,-73.94226,4,8624
10373,0,1,9,1,2801.0,2801.0,100,1.0,4,1,1,Upper West Side,Manhattan,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,16,299,200.0,80.0,20,2,2,1125,173,0,0,strict_14_with_grace_period,40.77397,-73.98242,9,2761
10374,1,1,10,1,2056.0,2056.0,100,1.0,4,1,1,Greenpoint,Brooklyn,Guest suite,Entire home/apt,2,1.0,1.0,2.0,1,43,185,3600.0,195.0,15,2,90,180,194,0,0,strict_14_with_grace_period,40.72335,-73.95081,4,3727
10375,0,1,9,0,2690.0,2690.0,88,1.0,4,1,1,Washington Heights,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,32,45,150.0,30.0,0,1,4,10,130,0,0,moderate,40.83687,-73.94324,1,7984
10376,0,1,9,0,2055.0,2055.0,95,2.0,4,1,1,East Harlem,Manhattan,Apartment,Entire home/apt,8,2.0,3.0,4.0,1,24,650,200.0,150.0,20,6,2,1125,78,0,0,strict_14_with_grace_period,40.78587,-73.94764,14,5591
10377,0,1,9,1,2054.0,2054.0,89,1.0,6,1,1,Harlem,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,37,111,250.0,20.0,20,1,3,1125,109,0,0,strict_14_with_grace_period,40.80005,-73.95212,2,5215
10378,1,1,10,0,2623.0,2623.0,100,8.0,4,1,1,Hell's Kitchen,Manhattan,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,25,99,750.0,120.0,20,2,30,1125,8,0,0,moderate,40.76634,-73.98719,49,2613
10379,0,1,9,0,2087.0,2087.0,96,29.0,4,1,1,Upper East Side,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,22,103,1000.0,320.0,0,1,30,120,3,0,0,strict_14_with_grace_period,40.77233,-73.95627,10,1178
10380,0,1,9,1,2053.0,2053.0,90,1.0,7,1,1,Astoria,Queens,Apartment,Entire home/apt,6,1.0,2.0,2.0,1,15,130,300.0,100.0,20,4,4,28,72,1,0,strict_14_with_grace_period,40.77182,-73.93129,1,719
10381,0,1,9,0,2622.0,2622.0,100,8.0,4,1,1,Upper West Side,Manhattan,Apartment,Entire home/apt,3,1.0,0.0,1.0,1,30,109,750.0,120.0,20,2,30,1125,22,0,0,moderate,40.79193,-73.97443,17,8021
10382,1,1,10,0,2640.0,2640.0,100,1.0,3,1,0,Park Slope,Brooklyn,Apartment,Entire home/apt,3,1.0,2.0,2.0,1,16,155,750.0,100.0,0,1,29,1125,6,0,0,strict_14_with_grace_period,40.66977,-73.98305,3,4391
10383,1,1,10,0,2064.0,2064.0,88,1.0,6,1,0,Jackson Heights,Queens,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,32,69,500.0,75.0,0,1,3,40,88,0,0,strict_14_with_grace_period,40.75625,-73.87542,1,784
10384,0,0,8,0,2087.0,2087.0,96,29.0,4,1,1,Upper East Side,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,22,119,1800.0,380.0,0,1,30,365,4,0,0,strict_14_with_grace_period,40.77105,-73.95727,10,1178
10385,1,1,10,1,3001.0,3001.0,100,11.0,5,1,1,Clinton Hill,Brooklyn,House,Private room,2,1.0,1.0,1.0,1,46,159,0.0,20.0,100,2,1,29,79,0,0,strict_14_with_grace_period,40.6907,-73.96732,2,8703
10386,0,1,9,0,2233.0,2233.0,100,2.0,6,1,1,Harlem,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,38,75,150.0,50.0,10,1,1,1125,6,0,0,flexible,40.82149,-73.93718,1,1238
10387,0,1,9,0,2467.0,2467.0,100,2.0,7,1,1,Williamsburg,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,25,100,500.0,20.0,35,1,21,180,64,0,0,strict_14_with_grace_period,40.71376,-73.94239,12,8434
10388,0,1,9,1,2985.0,2985.0,100,3.0,8,1,0,Williamsburg,Brooklyn,Apartment,Entire home/apt,5,1.0,2.0,4.0,1,52,295,250.0,100.0,20,4,2,1125,134,0,0,strict_14_with_grace_period,40.71923,-73.95684,12,8434
10389,0,1,9,1,2055.0,2055.0,90,1.0,8,1,0,West Village,Manhattan,Apartment,Entire home/apt,5,1.0,2.0,2.0,1,14,385,500.0,160.0,25,3,5,1125,47,0,0,strict_14_with_grace_period,40.72965,-74.00397,22,4471
10390,0,1,9,0,2050.0,2050.0,100,1.0,5,1,1,Upper East Side,Manhattan,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,24,130,200.0,70.0,0,2,25,1125,3,0,0,strict_14_with_grace_period,40.77291,-73.95176,10,1178
10391,0,1,9,0,2460.0,2460.0,100,2.0,4,1,1,East Village,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,35,113,95.0,25.0,25,1,2,29,278,1,0,moderate,40.73362,-73.9892,19,6868
10392,1,1,10,1,2069.0,2069.0,100,1.0,9,1,0,Park Slope,Brooklyn,Apartment,Private room,2,2.0,2.0,1.0,1,23,105,0.0,21.0,0,1,2,1125,111,1,0,moderate,40.68006,-73.97759,5,7366
10393,0,1,9,0,2047.0,2047.0,70,0.0,8,1,1,Boerum Hill,Brooklyn,House,Entire home/apt,4,1.0,1.0,0.0,1,15,159,300.0,75.0,20,2,2,1125,92,0,0,strict_14_with_grace_period,40.68569,-73.99091,12,3870
